-29981
-31054
-2271
39319
61325
47545
14362
-30379
-70534
-60981
5358
21599
-50241
-134098
-169363
-169265
-138681
-84211
-53300
-67826
-94404
-109644
-109711
-79609
-25531
21919
47123
68636
104723
166189
228688
242351
187650
102254
18230
-40144
126368
37000
-76619
-172229
-207199
-173409
-94858
-35643
-39177
-86382
-135263
-147873
-114750
-105247
-147837
-194414
-205386
-183936
-143359
-50293
133734
400070
804609
804165
639717
370721
71513
-232872
-488942
-631217
-633036
-526763
-370719
-209996
-75491
20643
74537
99271
108847
99823
61587
4743
-57216
-123579
-126857
-122774
-114876
-107507
-111302
-122316
-134142
-142281
-130714
-86979
-33467
5973
29306
36258
43249
39748
22740
10227
13998
33174
59906
119547
124489
127588
133051
148887
164897
179567
182292
170164
151287
129629
104366
71039
46858
47663
57524
50224
21213
-11423
-38887
-52297
-48717
-45258
-44161
-45027
-39702
-33539
-24516
-17541
-19617
-33716
-56216
-76801
-93804
-95508
-88391
-72956
-60172
-56957
-48384
-28561
-8948
7864
52049
23944
-4142
-24202
-35346
-28201
-13748
-851
10888
15101
26409
31732
32964
153
-107195
-216076
-157301
89850
393688
640439
728009
584568
85399
-72546
-221445
-378633
-468726
-447852
-342671
-237070
-162777
-98189
-29151
38981
189803
224985
253058
273826
279783
258018
212723
162594
127909
112255
107019
107454
107204
102321
90883
76778
60868
44058
34093
42122
55314
59823
41020
34906
32521
39688
48288
40154
17904
-794
-3899
8772
29477
50733
62628
75009
85142
89643
90420
83814
71356
52046
30801
-48056
-89741
-95995
-75730
-57199
-57996
-66276
-70723
-67316
-60117
-42189
-16246
-1909
-19512
-49047
-82484
-98179
-63606
15528
92466
111328
-16008
-18620
-11238
4741
30199
66691
104435
140478
166100
189893
209674
210084
151053
58141
12371
29251
54044
48050
31309
27391
23244
16944
38193
56736
62983
38915
-19698
-78778
-116200
-126837
-107988
-79818
-65722
-68629
-65139
-41170
-15301
-2598
-3000
-11758
-21148
-38962
-125389
-162446
-149536
-106340
-72724
-68719
-75453
-72057
-64691
-62961
-68645
-68457
-50001
-22159
14950
47658
55937
20637
-34279
-70709
-77971
-73136
205026
201618
184361
154258
119913
89942
80554
75594
65469
45199
10800
-18509
-26855
-73637
-220952
-404461
-535615
-556919
-464339
-361825
-282351
-176811
160557
318805
470810
619972
759715
848394
822124
649539
369416
75630
-176931
-401441
-597302
-721709
-735134
-630381
-440661
-213271
16315
345797
277763
151624
-5833
-126943
-220634
-272926
-241473
-159607
-62521
10004
50934
74119
85125
82039
68558
54883
32241
1422
-25849
-48959
-74483
-111640
-103977
-90202
-90694
-99184
-99046
-75255
-46732
-24133
-15888
-14253
-4026
13599
41636
60818
62366
60164
57311
57386
60226
62854
74257
81205
90261
96411
