"16	14	30	17	75	216.0	-122774.0	1626.0	-5873442.0"
"16	14	30	17	75	217.0	-114876.0	980.0	-5872786.0"
"16	14	30	17	76	218.0	-107507.0	829.0	-5873052.0"
"16	14	30	17	76	219.0	-111302.0	511.0	-5874246.0"
"16	14	30	17	76	220.0	-122316.0	514.0	-5873914.0"
"16	14	30	17	99	221.0	-134142.0	619.0	-5873289.0"
"16	14	30	17	99	222.0	-142281.0	687.0	-5873147.0"
"16	14	30	17	100	223.0	-130714.0	2071.0	-5874506.0"
"16	14	30	17	119	224.0	-86979.0	3294.0	-5874467.0"
"16	14	30	17	120	225.0	-33467.0	3774.0	-5873846.0"
"16	14	30	17	121	226.0	5973.0	4777.0	-5873282.0"
"16	14	30	17	121	227.0	29306.0	4734.0	-5873697.0"
"16	14	30	17	122	228.0	36258.0	5013.0	-5874676.0"
"16	14	30	17	122	229.0	43249.0	5813.0	-5874225.0"
"16	14	30	17	123	230.0	39748.0	6262.0	-5873632.0"
"16	14	30	17	123	231.0	22740.0	6359.0	-5873319.0"
"16	14	30	17	124	232.0	10227.0	6847.0	-5874511.0"
"16	14	30	17	124	233.0	13998.0	7437.0	-5874624.0"
"16	14	30	17	125	234.0	33174.0	7926.0	-5874006.0"
"16	14	30	17	125	235.0	59906.0	7629.0	-5873547.0"
"16	14	30	17	126	237.0	119547.0	8638.0	-5874828.0"
"16	14	30	17	126	238.0	124489.0	7253.0	-5874217.0"
"16	14	30	17	127	239.0	127588.0	6111.0	-5873647.0"
"16	14	30	17	127	240.0	133051.0	5479.0	-5873410.0"
"16	14	30	17	128	241.0	148887.0	5453.0	-5874518.0"
"16	14	30	17	128	242.0	164897.0	5249.0	-5874314.0"
"16	14	30	17	146	243.0	179567.0	4916.0	-5873704.0"
"16	14	30	17	147	244.0	182292.0	4959.0	-5873137.0"
"16	14	30	17	148	245.0	170164.0	6564.0	-5874193.0"
"16	14	30	17	153	246.0	151287.0	8239.0	-5874789.0"
"16	14	30	17	154	247.0	129629.0	8105.0	-5874281.0"
"16	14	30	17	154	248.0	104366.0	8565.0	-5873609.0"
"16	14	30	17	155	249.0	71039.0	9543.0	-5873682.0"
"16	14	30	17	169	250.0	46858.0	10028.0	-5874853.0"
"16	14	30	17	170	251.0	47663.0	10125.0	-5874624.0"
"16	14	30	17	170	252.0	57524.0	10626.0	-5873965.0"
"16	14	30	17	171	253.0	50224.0	10886.0	-5873837.0"
"16	14	30	17	171	254.0	21213.0	11312.0	-5875089.0"
"16	14	30	17	172	255.0	-11423.0	11985.0	-5875034.0"
"16	14	30	17	172	0.0	-38887.0	12278.0	-5874330.0"
"16	14	30	17	172	1.0	-52297.0	12667.0	-5873815.0"
"16	14	30	17	172	3.0	-48717.0	14049.0	-5875358.0"
"16	14	30	17	173	4.0	-45258.0	14812.0	-5874737.0"
"16	14	30	17	173	5.0	-44161.0	14477.0	-5874167.0"
"16	14	30	17	173	6.0	-45027.0	14673.0	-5873650.0"
"16	14	30	17	173	7.0	-39702.0	15122.0	-5874651.0"
"16	14	30	17	173	8.0	-33539.0	15984.0	-5874844.0"
"16	14	30	17	174	9.0	-24516.0	17364.0	-5874289.0"
"16	14	30	17	236	10.0	-17541.0	18627.0	-5873682.0"
"16	14	30	17	237	11.0	-19617.0	20168.0	-5874364.0"
"16	14	30	17	238	12.0	-33716.0	23464.0	-5875084.0"
"16	14	30	17	238	13.0	-56216.0	26480.0	-5874620.0"
"16	14	30	17	239	14.0	-76801.0	29651.0	-5873994.0"
"16	14	30	17	239	15.0	-93804.0	33076.0	-5873823.0"
"16	14	30	17	240	16.0	-95508.0	35600.0	-5875067.0"
"16	14	30	17	254	17.0	-88391.0	37791.0	-5875024.0"
"16	14	30	17	255	18.0	-72956.0	40290.0	-5874371.0"
"16	14	30	17	256	19.0	-60172.0	43477.0	-5873779.0"
"16	14	30	17	256	20.0	-56957.0	47190.0	-5874256.0"
"16	14	30	17	257	21.0	-48384.0	50115.0	-5875062.0"
"16	14	30	17	257	22.0	-28561.0	53113.0	-5874536.0"
"16	14	30	17	257	23.0	-8948.0	56342.0	-5873914.0"
"16	14	30	17	258	24.0	7864.0	59537.0	-5873693.0"
"16	14	30	17	258	48.0	52049.0	109473.0	-5873631.0"
"16	14	30	17	259	49.0	23944.0	107948.0	-5873055.0"
"16	14	30	17	259	50.0	-4142.0	105448.0	-5873811.0"
"16	14	30	17	260	51.0	-24202.0	103826.0	-5874290.0"
"16	14	30	17	260	52.0	-35346.0	102570.0	-5873786.0"
"16	14	30	17	261	53.0	-28201.0	100773.0	-5873109.0"
"16	14	30	17	262	54.0	-13748.0	99281.0	-5873005.0"
"16	14	30	17	281	55.0	-851.0	97549.0	-5874261.0"
"16	14	30	17	282	56.0	10888.0	95991.0	-5874207.0"
"16	14	30	17	283	57.0	15101.0	95853.0	-5873569.0"
"16	14	30	17	283	58.0	26409.0	94599.0	-5873138.0"
"16	14	30	17	284	59.0	31732.0	92483.0	-5874044.0"
"16	14	30	17	284	60.0	32964.0	90612.0	-5874542.0"
"16	14	30	17	285	61.0	153.0	88367.0	-5873917.0"
"16	14	30	17	304	62.0	-107195.0	86410.0	-5873371.0"
"16	14	30	17	305	63.0	-216076.0	83828.0	-5873701.0"
"16	14	30	17	305	64.0	-157301.0	80822.0	-5874909.0"
"16	14	30	17	306	65.0	89850.0	78442.0	-5874469.0"
"16	14	30	17	306	66.0	393688.0	75732.0	-5873924.0"
"16	14	30	17	330	67.0	640439.0	72672.0	-5873314.0"
"16	14	30	17	331	68.0	728009.0	69144.0	-5873710.0"
"16	14	30	17	331	69.0	584568.0	66456.0	-5874016.0"
"16	14	30	17	332	71.0	85399.0	60297.0	-5872954.0"
"16	14	30	17	332	72.0	-72546.0	56729.0	-5873527.0"
"16	14	30	17	332	73.0	-221445.0	52233.0	-5873684.0"
"16	14	30	17	332	74.0	-378633.0	48486.0	-5873144.0"
"16	14	30	17	333	75.0	-468726.0	45552.0	-5872814.0"
"16	14	30	17	333	76.0	-447852.0	43318.0	-5873561.0"
"16	14	30	17	333	77.0	-342671.0	40426.0	-5873272.0"
"16	14	30	17	334	78.0	-237070.0	38213.0	-5872789.0"
"16	14	30	17	334	79.0	-162777.0	35785.0	-5873562.0"
"16	14	30	17	334	80.0	-98189.0	32964.0	-5874331.0"
"16	14	30	17	335	81.0	-29151.0	30390.0	-5873716.0"
"16	14	30	17	344	82.0	38981.0	27928.0	-5873192.0"
"16	14	30	17	345	93.0	189803.0	1840.0	-5873434.0"
"16	14	30	17	346	94.0	224985.0	-905.0	-5872897.0"
"16	14	30	17	346	95.0	253058.0	-4147.0	-5873242.0"
"16	14	30	17	346	96.0	273826.0	-6621.0	-5874184.0"
"16	14	30	17	347	97.0	279783.0	-8811.0	-5873607.0"
"16	14	30	17	347	98.0	258018.0	-11473.0	-5873058.0"
"16	14	30	17	347	99.0	212723.0	-14057.0	-5872648.0"
"16	14	30	17	370	100.0	162594.0	-16171.0	-5873919.0"
"16	14	30	17	371	101.0	127909.0	-17311.0	-5873984.0"
"16	14	30	17	372	102.0	112255.0	-17812.0	-5873436.0"
"16	14	30	17	373	103.0	107019.0	-19067.0	-5872777.0"
"16	14	30	17	373	104.0	107454.0	-20937.0	-5873087.0"
"16	14	30	17	374	105.0	107204.0	-22356.0	-5873986.0"
"16	14	30	17	374	106.0	102321.0	-24068.0	-5873600.0"
"16	14	30	17	374	107.0	90883.0	-25834.0	-5872978.0"
"16	14	30	17	385	108.0	76778.0	-27886.0	-5873134.0"
"16	14	30	17	385	109.0	60868.0	-29699.0	-5874210.0"
"16	14	30	17	385	110.0	44058.0	-31521.0	-5873892.0"
"16	14	30	17	386	111.0	34093.0	-33661.0	-5873246.0"
"16	14	30	17	386	112.0	42122.0	-35342.0	-5872847.0"
"16	14	30	17	386	113.0	55314.0	-37011.0	-5873787.0"
"16	14	30	17	387	114.0	59823.0	-38231.0	-5874267.0"
"16	14	30	17	387	116.0	41020.0	-40806.0	-5873024.0"
"16	14	30	17	387	117.0	34906.0	-43526.0	-5873202.0"
"16	14	30	17	388	118.0	32521.0	-46504.0	-5874251.0"
"16	14	30	17	388	119.0	39688.0	-48334.0	-5873836.0"
"16	14	30	17	388	120.0	48288.0	-50109.0	-5873218.0"
"16	14	30	17	389	121.0	40154.0	-51834.0	-5872927.0"
"16	14	30	17	415	122.0	17904.0	-53237.0	-5874187.0"
"16	14	30	17	415	123.0	-794.0	-54084.0	-5874315.0"
"16	14	30	17	415	124.0	-3899.0	-53782.0	-5873711.0"
"16	14	30	17	437	125.0	8772.0	-54100.0	-5873116.0"
"16	14	30	17	437	126.0	29477.0	-54234.0	-5873470.0"
"16	14	30	17	438	127.0	50733.0	-54300.0	-5873923.0"
"16	14	30	17	438	128.0	62628.0	-53811.0	-5873411.0"
"16	14	30	17	439	129.0	75009.0	-54400.0	-5872979.0"
"16	14	30	17	439	130.0	85142.0	-54306.0	-5874040.0"
"16	14	30	17	439	131.0	89643.0	-54537.0	-5874136.0"
"16	14	30	17	440	132.0	90420.0	-54836.0	-5873509.0"
"16	14	30	17	440	133.0	83814.0	-55204.0	-5872937.0"
"16	14	30	17	441	134.0	71356.0	-54533.0	-5873438.0"
"16	14	30	17	441	135.0	52046.0	-54375.0	-5874241.0"
"16	14	30	17	442	136.0	30801.0	-54418.0	-5873719.0"
"16	14	30	17	442	138.0	-48056.0	-54477.0	-5872810.0"
"16	14	30	17	443	139.0	-89741.0	-54544.0	-5873911.0"
"16	14	30	17	443	140.0	-95995.0	-55543.0	-5873850.0"
"16	14	30	17	444	141.0	-75730.0	-56122.0	-5873259.0"
"16	14	30	17	444	142.0	-57199.0	-56245.0	-5872808.0"
