D8_PCG
-19003.56103
-28044.75114
-17739.10567
17372.28246
40033.14991
54135.02223
21773.36518
-68941.96917
-67488.66161
24383.29479
38051.52514
-3128.599185
-6037.199372
4812.253897
777.6186812
-7853.724334
-6245.777966
3827.295079
2465.989692
-8751.632528
2835.565308
35821.35512
27023.33673
-21622.23678
-38537.14535
-33051.65306
-3645.464203
64700.16125
43303.07281
-72518.88396
-60742.86633
63379.10296
54435.97546
-59417.20309
-61235.83068
17771.10052
52809.98147
75435.27655
33777.43458
-95975.60835
-87990.2949
54287.84039
68573.30562
-11792.31048
-34320.78706
-38091.8056
-18493.19439
47003.91747
42029.03749
-33049.93312
-40059.67705
3799.025476
34155.13619
73379.74696
44982.8549
-65012.26762
-93739.67596
-52851.10742
-5996.345171
78706.98598
83231.66426
-4792.1887
-33222.35893
-25121.40365
-19403.83344
8914.182315
15085.42022
-3232.477611
-2196.324368
9957.927507
6621.967139
-7439.686016
-9467.65033
-2250.656777
2461.455689
8477.286847
3030.266084
-16448.39675
-12947.43723
12468.87047
17383.00993
7094.101545
-490.7573849
-12463.15652
-12606.63998
1974.325604
5664.453082
1704.861134
2007.662543
2589.581521
650.7044215
-2875.717552
-3587.813387
-1469.494089
207.3569144
2393.826729
2024.519459
-1591.447851
-1706.499977
1163.052525
3286.13987
5846.751388
4543.080984
-1463.588334
-10849.58458
-25110.214
-14477.04762
23594.22131
32106.22331
14931.50529
462.4128628
-22054.08974
-25978.10117
-6551.472483
5144.162808
15607.37899
14830.26085
-3017.810759
-7460.707869
-1197.513155
-1974.72758
-4870.880533
-2335.789386
4108.344517
5859.972597
3511.555033
77.42181959
-6279.038946
-4314.601783
6954.017366
6701.761684
-3582.236008
-7050.874184
-6921.854446
-3086.764581
7428.47184
9200.247016
2219.620504
-1805.765419
-5869.0703
-3595.750919
7249.575192
7145.344928
-2991.038298
-8185.759198
-11751.88211
-5715.561716
13100.29318
16905.29605
6737.080694
-1657.396439
-13721.08086
-20850.42233
-20795.67591
-10067.72457
15140.62087
50191.11185
97860.69941
60006.75163
-73015.90135
-144963.4094
-172678.6942
-79683.90727
175706.3638
237596.8889
113824.6751
-4148.130538
-190139.2127
-189716.4214
35319.37617
93767.2581
35179.05853
27294.5076
7573.550479
-3783.333542
9004.341593
-31140.9394
-120358.6063
-72522.78724
112814.0544
136050.0077
19031.56312
-34467.30423
-75100.35029
-50027.22883
75513.0056
74458.99341
-44231.63484
-69207.05075
-35748.82855
-6058.576068
53084.95819
56746.23289
-3955.269832
-23447.81049
-18245.82112
-12037.28651
12550.05287
15345.5121
-5287.486971
-5467.27723
7911.342713
9424.095635
4765.54831
-14678.2432
-54000.78282
-33329.72891
50495.01537
67403.60239
27998.75229
439.9206629
-38579.90881
-53727.33607
-35035.70072
-4522.019143
50078.99218
56093.1417
7312.773109
-14693.59635
-24908.44607
-30385.9049
-17783.44598
-5524.221464
9435.589801
34337.28259
67103.93151
31945.14702
-77951.92318
-80456.17313
17921.241
38485.93284
9948.361098
5533.734724
-1311.606549
-4760.088287
2521.297538
-3134.90591
-19568.03311
-12473.28111
16605.71838
21778.42389
7170.834555
-3252.609127
-17626.12693
-11949.01164
18527.41555
16741.32676
-14108.7344
-16992.9675
-17.81328696
3241.03264
861.6230633
5443.887577
13093.15077
5628.105738
-17135.10026
-13893.73973
14215.38847
14023.50996
-9003.787914
-12562.3949
-4159.333554
-641.7873356
4102.31621
10353.89159
16552.84499
7929.27597
-17566.85763
-20823.29571
-3201.560837
2588.543823
3289.523859
4386.234145
1043.281033
-7376.481043
-21846.46981
7486.526718
84797.50357
56618.26379
-76515.97866
-96070.63189
-22138.26724
16279.74409
55820.66822
58533.0475
4266.40597
-13728.25882
-6313.965459
-36904.90047
-92971.98193
-55885.59339
75408.42688
116566.6785
83095.52119
15940.06917
-123544.5821
-115121.4449
54046.37666
78534.53288
-5722.794809
-30102.59183
-41906.73316
-26419.88775
39886.22834
55951.16141
26746.78911
1822.726433
-38174.13304
-43620.73414
-6307.97698
13750.21954
28099.15945
15826.99451
-35104.50989
-30970.98259
25669.35118
32919.84712
4591.084749
-6143.471095
-14657.64574
-13362.92125
5316.564339
9507.705751
1673.689273
-1758.232681
-6291.762127
-4358.515594
6406.607883
5209.398629
-6870.084539
-7643.774673
59.29533526
8183.901518
20566.07653
11631.86519
-21454.80443
-24765.4678
-1369.750998
6537.982099
7873.065639
8933.049567
3464.202661
-1768.324808
-7456.843311
-6621.537331
2672.733624
3989.051917
-1333.149133
149.1137357
6058.061083
4201.819489
-4195.128821
-7313.644559
-6770.872612
-2124.922498
9121.756753
9640.871414
-877.1043597
-3409.208729
-923.6913587
-2527.544889
-5524.874907
-2489.469724
6187.42378
6953.989881
400.9912724
-1832.974942
-2035.471584
-2867.415448
-2612.829334
-678.1931538
3124.021617
4156.685108
2295.001594
140.5210915
-3403.330477
-4489.178378
-2621.812295
-321.4517906
3464.579892
8332.056814
14155.01244
7269.915922
-13866.54045
-23800.43866
-24633.60022
-17450.36069
3513.75413
35023.6798
79633.00066
30377.8834
-122938.2558
-90573.27541
121569.8918
104060.0434
-107740.9759
-86201.7262
117649.1736
107431.1601
-65081.16183
-112086.3024
-88057.05601
-29708.43156
111290.5246
127621.0802
12695.38863
-34885.93605
-54416.39087
-50611.21289
9085.063837
26513.35869
7006.228589
5143.695921
3525.918353
-2837.956991
-8817.505082
-2913.809126
16781.27832
13882.96868
-10801.44548
-19061.60528
-16630.76083
-5960.555835
20190.93426
23649.55783
3664.307773
-5689.463094
-11716.36025
-10992.41671
2200.356933
5692.045459
1087.040793
1996.243016
4774.827057
2398.392534
-4039.992228
-6914.874712
-6957.603296
-3093.086629
6563.239969
9780.736507
6643.488568
849.1328859
-10520.65447
-8745.839741
7477.967208
8316.842087
-3434.994799
-7096.407936
-7260.459157
-3962.91493
6107.430731
12134.85998
14673.26267
6542.165055
-15565.66757
-21379.1964
-11659.13792
-1805.322212
14509.28196
20278.76049
13002.91282
1930.241278
-17896.35764
-19623.64882
-833.4155619
6487.976738
7737.940255
5153.255158
-6825.989493
-7998.391065
1420.635229
7631.618201
14506.79261
8044.373356
-14872.31068
-18846.56178
-5765.159711
1448.993118
9154.055951
12298.83298
7467.601821
485.4671915
-11121.65708
-11177.82344
2049.119257
6087.467728
4039.432651
1181.146376
-6403.942318
-4506.820072
7725.228991
4830.604263
-11516.35076
-9485.140809
8046.778934
11950.48961
6599.568832
1232.24989
-9016.0497
-11060.47927
-3533.943016
1074.886795
5709.842446
6991.927282
2809.174407
-1069.891571
-6069.219753
-4150.156055
6224.88362
6083.014214
-3460.503305
-6275.647411
-5321.69315
-2090.769733
6155.334436
8266.787513
4102.592615
504.9425366
-4906.495783
-6970.980843
-4600.532151
-690.773095
6420.064149
5424.311552
-4657.041869
-6345.382621
-1497.994983
5222.225088
17137.87998
10710.89591
-15981.02173
-19234.51301
-2102.605644
5819.841482
11925.99947
7187.636408
-13556.73309
-11776.40438
11356.42182
11348.56697
-6468.757085
-9904.230213
-5148.519536
-374.263552
9329.055029
2345.386199
-23328.73281
1827.949145
77986.20979
56440.60339
-58593.02275
-89014.14006
-55825.19288
-10152.85019
80955.01724
81892.56592
-17823.8116
-43023.88788
-18209.84333
-2113.090946
33940.9003
27432.53228
-29334.49131
-33032.12304
6353.459227
15286.4379
9156.030068
-494.4716513
-24803.39635
-18577.47076
20431.07634
27249.20264
8646.103706
-2287.002296
-16420.12966
-16116.07294
3842.325389
9174.898688
3780.02239
-754.9175928
-10397.5103
-8056.001819
8057.690192
11832.77241
6125.175812
592.3790468
-9390.700765
-9940.011777
578.2844444
4240.668398
3819.068684
3238.319362
-473.2787064
-1098.550462
1536.938153
-3015.512515
-14123.23422
-9553.317575
10418.23905
18117.31124
16808.61769
5869.307065
-20684.5584
-23944.6331
-3343.539322
5437.799472
9697.976882
11414.10434
4961.517106
-1453.88233
-9304.598748
-10221.49374
-2137.984969
1080.166692
1466.156329
7965.669591
18861.54989
10430.50551
-18143.79008
-23740.11921
-9124.486957
1050.326656
14737.33341
16531.77845
2335.746781
-5013.976256
-9462.763803
-6857.775139
7200.861913
7969.759792
-3604.200931
-4543.681824
1312.49464
2820.255856
3137.228663
-2076.485706
-14771.82311
-10213.234
11959.55319
15503.7114
3748.589525
-3320.389197
-11905.33151
-9544.201302
7272.238297
13105.39474
10551.50709
11684.45041
12247.63808
19678.88952
35825.1107
-47804.40981
-239431.1746
-155564.0619
208209.0155
276348.779
99411.83373
-23057.26057
-192763.155
-173921.9727
86148.73759
127423.5331
-5887.682364
-46612.05293
-68756.76125
-42234.84096
70880.41675
79045.35968
-10782.89199
-37040.51552
-31158.0909
2080.172291
89932.65127
68658.18685
-65839.89728
-102650.7547
-67115.54679
-13910.85135
95904.19224
98398.73736
-17606.95376
-47707.43189
-21469.02869
-7596.021821
26846.68633
25094.90597
-20557.99288
-25249.42662
939.5891934
8068.770475
8717.583082
5245.66446
-9413.355577
-8832.809154
6918.346493
8350.167435
-518.2701148
-2746.310731
-2580.060337
-2091.883538
1023.93414
1281.494324
-1345.957133
479.2056046
6062.973486
4117.415304
-4856.467787
-7177.744471
-4353.325509
-787.6350179
6070.300573
7128.326606
1599.682453
-1561.467279
-4317.31767
-4760.147894
-1335.137686
-256.5547194
-831.9738468
3783.091834
13015.02513
7133.113662
-14267.36525
-13625.18227
7129.572351
9816.64727
-68.55062744
-5194.123376
-11449.19524
-7209.266319
10481.89594
14217.98694
5856.58073
-874.3649229
-11060.30921
-10742.34966
2555.29211
5085.639564
-498.7738025
1850.355977
8745.000112
5326.267736
-7240.248921
-10825.99078
-7227.449567
-1566.710893
9747.349269
10968.87493
1004.668442
-3292.156111
-5065.597095
-4468.251272
1372.02762
2560.319323
-471.2588306
510.981257
3955.260304
2593.752412
-2875.295935
-4529.897776
-3268.116533
-513.6927517
5330.732562
4552.975415
-3376.632649
-4241.924388
465.2284407
764.046927
-1257.051811
-1645.854674
-1675.045959
5264.157303
20331.74682
14209.34138
-13662.48602
-27152.27568
-31037.3714
-13226.31021
34918.47101
41895.65067
8446.522505
-8495.219117
-22322.14649
-21098.02268
4784.946696
11403.72918
2451.768854
2009.803746
2774.200542
413.4252557
-2753.66087
-5092.003497
-6662.763964
-3224.142496
6191.278874
10576.2053
10537.40005
4123.92781
-11564.60345
-16941.70185
-12165.27543
-3634.900601
13265.84868
20972.55471
18506.33419
6230.804374
-21093.49501
-29446.18481
-18256.68228
-2134.109426
27052.92775
35165.32306
19251.63828
5200.288171
-15217.30894
-42728.77252
-74969.9999
-39578.43918
71659.8362
102154.0071
60894.10279
9631.973737
-83731.61144
-102289.2656
-34565.31271
8097.235781
52126.11385
72896.518
52216.34158
8562.150275
-72237.17063
-76497.22975
3751.610353
29401.02536
21941.10089
12236.55187
-22965.19893
-24090.36829
11384.71563
33772.10649
55051.53491
36746.51808
-32104.02851
-82052.18127
-122451.6738
-56733.60986
138699.5303
155869.4984
3214.118515
-48425.8993
-51735.0702
-48886.12434
2155.047091
23219.58691
15972.02406
12282.41412
-3630.670484
-9060.738071
-1647.62167
977.9372382
3995.831046
4087.824617
-974.3755549
-5692.879405
-11465.92086
-6084.148674
12352.65577
13848.47337
-237.1946331
-4269.29866
-3167.35199
-2607.851599
1278.355735
3090.89286
2660.704632
-2720.072238
-14764.6757
-10840.33322
9637.494258
15824.84554
11155.30005
1205.995407
-20122.82595
-11573.22137
29346.30278
26380.41994
-15596.98571
-31308.01651
-32546.74837
-12697.38249
40744.52323
43610.88524
-4315.386122
-17020.46036
-8828.378008
-7927.856281
-1252.729898
3740.857021
5165.018197
2685.492381
-6301.009272
-6290.018612
2648.938898
7117.440889
9929.617337
4920.519139
-10704.04014
-12835.96135
-2188.648128
2099.981758
4292.621377
2802.721501
-5507.377739
-5149.439258
3431.937007
16820.34969
38614.33793
28376.94441
-16981.25802
-62557.18439
-117706.7644
-66012.35529
108829.5076
146709.7537
62405.55788
-7878.107958
-113965.4272
-96465.00844
71530.4807
89792.90216
-14779.63817
-60781.02041
-97244.90517
-54806.71344
97872.28292
126700.3144
42673.01991
-10766.14187
-76857.41874
-85038.89897
-11933.41628
22621.32776
37443.20311
41160.34472
12825.97302
-7183.948864
-23372.25506
-30938.96159
-21586.70383
-4823.608305
24244.29486
38166.6453
34621.54055
12361.00222
-37548.84944
-52172.64049
-30584.78512
-3732.538318
42983.77572
49478.21229
9247.29811
-12276.18714
-28262.96318
-28492.11032
-1353.130041
6655.406074
-367.2988497
15808.19534
48935.09949
30940.87421
-37823.11549
-53119.05416
-23414.92079
10390.36924
68536.87405
30799.69789
-115523.8167
-87207.41204
104836.7225
109809.6902
-35693.01698
-57468.81381
-5405.649726
8476.062457
22854.93242
16206.25973
-25368.78898
-25337.0957
11988.51765
15107.60452
-4953.015904
-5041.777578
5300.833285
3769.592751
-4751.254239
-4786.885093
1340.462454
1733.97803
-1586.336604
932.7272365
7979.889664
5342.523304
-6415.320327
-8541.902654
-2835.689399
1211.376946
6886.776353
3821.580552
-9923.995672
-8841.917511
5827.370233
10944.69656
10492.62474
4353.109171
-11767.65956
-15081.97476
-5543.106297
1159.462821
9637.243767
10284.70649
340.7920623
-3470.327448
-3486.41387
-3099.305028
576.6283519
2633.003981
3150.617949
153.8589761
-7759.762508
-4105.909685
11461.3812
8411.3249
-11638.12022
-8965.181958
12886.37664
7486.148834
-20740.40558
-16929.43597
13892.58682
19749.13908
8029.236798
-1605.807924
-17740.89799
-11627.8407
20655.72751
18571.47006
-14199.13051
-20671.28159
-9694.610452
-1283.520911
13621.63989
18008.11303
9265.932511
2967.646835
-5131.727582
-11653.12062
-14418.0661
-1352.968512
30780.73145
5471.400187
-79819.66546
-60916.67763
56300.76217
97046.91286
85950.6694
30843.41536
-102761.0967
-131129.3124
-51686.42954
1580.127345
66341.47786
101367.3074
86402.22258
19844.94951
-119863.5875
-118938.2451
30949.06287
63832.1959
16109.99305
2430.587329
-18928.68937
-16623.56488
22636.60415
15581.84701
-31898.64464
-28244.64132
16561.62656
22849.2906
2699.61956
-11117.54073
-31164.41533
7093.711122
112890.2382
80964.73396
-87005.13243
-128993.6165
-74272.32965
-10284.57569
110911.4968
109820.2663
-30586.13092
-62987.6687
-19824.33408
12186.78925
74266.40191
52556.35682
-66990.2107
-98685.07895
-61494.33441
-20386.00991
58618.76153
116794.853
148365.5972
68519.05203
-149692.4187
-204562.2555
-104479.9246
-3106.666709
162416.2793
170530.5342
-9242.883433
-67679.39765
-49641.01175
-38405.28046
17277.89552
32279.70864
1624.728348
-7129.121507
-11406.81935
-8750.743877
9891.064969
12344.19407
347.9052972
-5633.488088
-11117.71253
-1382.44281
27765.83476
19101.4079
-26995.08933
-28769.42601
6538.186953
12712.05168
1775.976259
870.3622854
724.2423211
-673.9377169
-646.3995776
2305.98911
8873.581583
6816.292352
-4187.999908
-18189.78509
-38164.85718
-24154.39325
27912.85501
54820.16643
63463.48811
27439.52518
-69596.363
-87267.49691
-27541.71029
9442.917784
50913.55954
54277.546
2476.476297
-19856.6159
-24444.11435
-16274.12093
20429.07353
22369.57584
-9909.914937
-17220.36811
-10203.56596
-2449.839463
15214.00191
12961.35442
-11350.91609
-12695.60302
4388.293728
14985.68055
26485.41684
16191.92942
-21220.10484
-44928.80439
-59801.08319
-30826.62764
54037.64785
92942.79488
91878.67602
36923.97663
-97976.65509
-141229.5994
-93665.36847
-20460.21186
118177.3755
154880.2268
76779.91151
4680.970767
-101476.777
-135110.3692
-74774.53863
-822.664314
118784.1469
118417.3027
-22270.31363
-57437.56698
-18408.3194
-12017.05195
954.922198
9306.292562
2818.676131
4947.720227
10939.32725
4640.653137
-12207.5721
-15376.10199
-6131.553232
-173.1517867
7042.846365
14553.48206
20385.48992
10071.04882
-19065.77799
-28760.00343
-20751.53105
-4970.148571
27188.97652
31319.44108
4890.36873
-7313.002504
-14194.93182
-14369.57935
-316.3081832
5564.133966
5234.729659
3510.237007
-3936.933858
-4828.611914
1072.816645
5920.695918
12290.72515
8103.179027
-8608.224448
-18433.45137
-23768.75817
-11507.51731
23691.32705
32293.83718
15816.85839
288.2984069
-24407.88744
-25071.14218
3323.134169
12727.24638
9916.502824
2801.91186
-17195.6117
-13572.10841
15069.45861
14839.07583
-9160.143313
-11863.22962
-785.6778557
10716.58921
29868.56981
17971.7337
-28931.75595
-41534.02457
-25490.09284
-8882.701606
21447.42197
46291.88319
63034.74854
26295.71653
-74875.37718
-82502.29377
570.2637941
26162.06303
21244.08497
25692.89008
17265.17233
373.7230749
-24777.90191
-27562.07062
-4494.508104
7279.71535
14532.02473
16319.54655
6139.535718
-674.2020956
-6205.277248
-21981.55206
-46372.34245
-25868.32561
42636.19967
74121.17863
76703.62949
39186.42254
-58678.85627
-122544.1303
-157016.3975
-67855.86799
177565.5968
207025.5305
27063.95148
-49541.20939
-89860.40753
-86846.22807
10082.92927
44404.50332
27748.96058
11491.08645
-34062.46921
-32544.01454
21929.71935
32623.72678
13009.5728
-938.8327761
-24721.67773
-20026.59516
18968.54029
21579.25102
-6106.942126
-16643.04332
-21249.16855
-10225.27641
24627.95048
27297.98374
-1097.269347
-9211.141438
-6468.396844
-6014.524158
-111.6087866
4331.946248
6894.292006
2227.209796
-12043.88359
-8739.579763
12062.59542
8466.791161
-16362.61812
-17276.67602
411.3973576
16621.01446
39075.41966
17832.8118
-53724.31319
-44659.88636
41064.19206
42023.16707
-24204.26431
-20693.23907
31175.93536
33489.11741
3222.248212
-33419.44361
-92528.14183
-58916.70777
78230.97022
83060.22962
-30940.1451
-74368.60619
-85751.89285
49714.31451
375666.1377
243398.9759
-358514.7726
-417535.9705
-16067.10439
118381.3597
147658.7835
134910.0272
-29085.78094
-78873.85091
-24250.70502
-9312.298411
15020.47525
20159.81836
-9748.903281
-12268.61906
4217.026451
4524.33988
-2950.673724
-467.1279309
8326.633466
5456.610532
-7641.345402
-7762.275183
3087.492511
5566.223498
3119.272679
961.9109858
-3926.24807
-4886.331221
-1332.958718
-8032.838377
-24441.62435
-25120.65245
-11259.63548
45382.38821
154200.3449
90546.95213
-155469.3205
-179040.6504
-6775.319248
51898.78233
63145.09257
57909.27607
-10979.55219
-32956.73014
-11813.71467
-5175.304458
7734.255341
10728.8381
-2360.250826
-5733.189495
-3840.906532
-1043.233194
6631.719081
2587.274238
-14048.29152
-11090.75259
9798.920472
23102.63239
34241.61482
15873.50175
-38964.42853
-67473.57292
-74587.6417
-42027.85217
46582.90794
140567.7708
248955.4494
137330.7731
-226759.0312
-337636.7094
-227154.3616
-51140.18334
296668.5908
349718.9564
75381.38169
-69934.58042
-183949.5804
-179829.0934
22260.95344
88274.99477
49243.5978
24539.76866
-45957.55001
-48805.11176
28324.58638
45028.84196
22968.54301
5853.583157
-28311.94284
-41183.14025
-28090.78296
-6193.885906
35157.31879
43075.01092
13586.92359
-6512.475511
-29029.67226
-26041.77983
11545.85864
18303.69405
-20.20715273
-3822.937197
-3699.83632
-1645.986146
7472.736071
2318.272166
-17425.05319
-13116.31719
13287.62869
19666.72658
11402.79482
2206.324935
-15356.62173
-18884.07052
-6213.388188
1991.926007
10785.43477
12693.31042
4126.978997
-1807.324443
-7672.941653
-7807.299479
424.810743
3580.094719
3249.531595
796.4746928
-6384.145433
-5353.957521
4188.973987
7607.211889
7078.732745
2798.504778
-8066.590113
-10521.08561
-4482.375136
217.6610739
6693.561377
8476.070185
3919.264015
-239.4899377
-5918.30915
-6821.302294
-1578.68446
1225.266658
3167.438344
3082.420518
-597.2941411
-2375.001556
-2833.55387
777.4498561
9879.706833
6616.004387
-9295.562347
-11006.06678
-860.4429099
2788.763942
4239.583427
4533.983143
970.4453071
-757.4176369
-1114.091363
-2843.077304
-5017.550916
-2291.180855
5623.37284
5541.746796
-2185.726937
-3508.157862
-467.5614205
2315.141349
7160.381683
5171.650714
-4634.553195
-10253.97168
-13402.73728
-6361.769469
14009.48081
18495.12601
7967.16733
-334.7243865
-12196.18268
-14314.37388
-3739.856385
2531.960521
7902.315084
7914.323208
-586.4695982
-3995.390928
-3805.929085
-1431.144704
5805.936651
4509.511295
-5637.900761
-5131.094616
4219.024374
4431.901844
-1914.848234
-3673.571974
-3357.807232
-1364.761995
4079.237027
5669.755976
3439.389641
1210.528316
-2573.81812
-6402.331418
-9932.872366
-4907.777467
10070.71903
11652.44234
565.0734294
-4346.216434
-7217.569579
-1961.805415
15012.6411
12017.80789
-10640.98172
-15889.75804
-8469.028001
-623.7344764
14104.08708
12516.15291
-7747.833877
-10027.90643
1887.731546
5258.213193
5765.427878
2998.800935
-6401.78485
-7647.730604
-987.1049175
1793.217927
3335.633858
2712.11409
-1986.223756
-2527.323861
708.4728434
2723.263082
5008.905316
3726.106777
-2090.044868
-7806.770792
-14506.73342
-7519.787666
15302.80737
18095.22085
2459.85436
-4382.331067
-8685.506542
-8342.217725
1013.097897
3570.477974
496.3484957
2565.252511
7313.880497
4231.292818
-6090.872007
-9045.617755
-5856.099394
-754.4167177
9254.125297
8541.808582
-4036.343429
-5775.801527
757.9292627
1440.069567
-325.1602719
-455.5536682
-672.7235606
879.8411887
4713.955931
3481.337349
-2840.484994
-5341.374074
-5156.391884
-1917.767976
6265.34713
5018.703521
-6007.814654
-7758.793463
-2420.895581
6519.327775
22789.29955
13466.94378
-23789.9707
-23603.19367
10349.97193
16696.93387
5269.481931
-6650.601343
-29075.70051
-17393.75591
32580.69709
33548.18932
-9026.419224
-16292.73765
-1333.311401
-6045.34597
-19815.30669
-14432.65774
6695.773252
29441.07924
58813.84553
32348.68257
-57649.56233
-67599.01059
-4415.126721
23715.66099
41667.9895
15867.57696
-73644.47831
-59664.62965
55353.15754
73191.25244
18069.0924
-11618.21256
-47689.16044
-34308.86389
44859.79742
44921.4044
-25509.56753
-41277.88247
-24513.77689
-6243.352131
33250.00252
40753.39576
12306.45964
-3779.069601
-18820.9001
-27482.11176
-22287.59036
-5024.437604
29364.34854
31220.03052
-1842.511105
-12999.16877
-11469.60994
-5872.32617
13490.11317
12381.00116
-10036.55447
-12568.89789
-618.5863982
3166.986727
4901.457072
4304.544608
-1772.236426
-2512.429833
1604.176335
526.902593
-4160.689431
-2457.284305
4726.073409
3335.799963
-5713.691967
-5338.99554
2752.582227
6099.68801
7283.903529
3201.459375
-8571.638674
-10033.46639
-1466.127871
1711.867612
2694.850889
4703.829689
5550.680517
1394.821927
-8355.831266
-6771.305955
6374.498223
6730.83153
-3354.204901
-4476.245976
-124.4898852
1467.240728
3016.927349
728.6681034
-6710.129647
-4733.419898
6468.870467
7028.832796
-1178.061871
-2675.065726
-385.8538945
-1095.683456
-2739.295867
-1306.421872
2754.255077
3373.533389
891.6289588
-664.8406017
-2411.852683
-2343.266788
256.9976325
923.2189839
115.9979271
2113.922856
6399.34443
4295.743378
-4162.860734
-10378.80925
-15907.3483
-8452.761775
14778.79089
23111.20635
18360.66893
5988.727877
-20889.97409
-28781.5614
-16548.61088
-1974.867169
22844.06325
27322.19723
7879.204549
-4143.350664
-15784.38164
-17796.26657
-4607.666058
3825.089845
10897.72951
13792.69539
8810.500986
2933.797934
-5863.402626
-21382.39768
-43379.84758
-23213.04703
43103.30004
64474.41109
47463.63553
17076.51703
-45760.00199
-85785.54085
-100868.2031
-45033.80712
102301.9136
142975.1238
81333.06114
9912.931334
-113965.634
-127240.6897
-11291.60235
39982.219
61056.34737
40963.31113
-55341.11687
-58913.12814
26156.95791
53810.86342
52498.22551
23306.34822
-58618.97456
-74853.32722
-25768.35119
6507.261144
45410.55673
50364.37837
7485.449504
-13665.13038
-24158.76407
-22892.58355
2822.17878
11371.13749
5508.013184
3969.119925
-845.3962791
-2797.695886
-203.8304887
-199.3455626
-1184.78703
35.2115489
2776.036679
1049.000751
-5182.15075
-4106.275361
3758.95907
3852.770268
-2304.709189
-3854.736913
-2924.165084
3611.754214
17980.00207
11860.79659
-15611.34665
-20413.82106
-6356.85376
2638.863338
14256.93321
11526.10419
-9808.94453
-11208.84956
4455.367904
